TimeReceived,DownloadSource,TopLevelDomain,DownloadSpeed,PingTimeToServer,FileSizeBytes,HowManyTimesFileSeen,ExecutableCodeMaybePresentInHeaders,CallsToLowLevelSystemLibraries,EvidenceOfCodeObfuscation,ThreadsStarted,MeanWordLengthOfExtractedStrings,SimilarityScore,CharactersInUrl,ActuallyMalicious,InitialStatisticalAnalysis
2022-01-22 06:14:12.007900,Well Known Software Download Websites,.net,100KB/s to 1MB/s,217,5045599.0,621,YES,436.0,YES,2,5.43,-0.427226848,53,YES,Incorrectly Identified as Clean
2022-01-22 06:21:43.316497,Well Known Software Download Websites,.net,100KB/s to 1MB/s,865,1853426.0,608,YES,,NO,2,4.59,-0.144014059,86,NO,Correctly Identified as Clean
2022-01-22 06:30:27.991987,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,678,2089102.0,594,NO,165.0,YES,3,5.31,-0.173822462,51,NO,Correctly Identified as Clean
2022-01-22 06:38:01.593970,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,73,22427764.0,564,NO,3272.0,NO,1,4.89,0.606164746,75,NO,Correctly Identified as Clean
2022-01-22 06:46:57.040738,Well Known Software Download Websites,.gov,1MB/s to 10MB/s,197,509387.0,622,YES,38.0,NO,2,5.15,2.912877895,41,NO,Correctly Identified as Clean
2022-01-22 06:55:56.774436,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,68,249404.0,614,YES,18.0,YES,2,4.2,1.253902818,47,NO,Correctly Identified as Clean
2022-01-22 07:04:12.409867,Well Known Software Download Websites,.com,1MB/s to 10MB/s,128,6795681.0,699,NO,,NO,2,5.23,-1.337387511,82,NO,Correctly Identified as Clean
2022-01-22 07:13:07.870080,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,110,1924841.0,630,NO,151.0,YES,1,4.63,0.828170118,80,NO,Correctly Identified as Clean
2022-01-22 07:22:05.093077,Well Known Software Download Websites,.com,100KB/s to 1MB/s,345,2737994.0,593,NO,,YES,2,5.5,0.240615697,61,YES,Correctly Identified as Malware
2022-01-22 07:29:42.610111,Well Known Software Download Websites,.net,100KB/s to 1MB/s,123,21376887.0,366,NO,3022.0,NO,3,3.92,-1.355374514,45,YES,Incorrectly Identified as Clean
2022-01-22 07:36:46.301750,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,180,6021288.0,583,YES,536.0,NO,1,4.89,0.553017253,68,YES,Correctly Identified as Malware
2022-01-22 07:45:35.302733,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,130,1446008.0,668,NO,,NO,2,5.09,0.296236859,64,NO,Correctly Identified as Clean
2022-01-22 07:53:42.506515,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,554,5920285.0,652,NO,526.0,YES,1,3.94,0.78468744,50,NO,Correctly Identified as Clean
2022-01-22 08:02:16.497627,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,600,16794416.0,464,YES,2069.0,NO,2,4.87,1.066783652,87,NO,Correctly Identified as Clean
2022-01-22 08:09:24.164123,Well Known Software Download Websites,.net,100KB/s to 1MB/s,259,10829087.0,575,YES,1115.0,YES,3,4.01,-1.527801621,33,NO,Incorrecty Identified as Malware
2022-01-22 08:16:08.676186,Wordpress Powered Web Site,.gov,100KB/s to 1MB/s,124,15907136.0,492,NO,1908.0,NO,1,4.48,0.792063624,70,NO,Correctly Identified as Clean
2022-01-22 08:24:29.192516,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,98,520904.0,626,NO,39.0,YES,1,5.6,0.761788193,58,YES,Incorrectly Identified as Clean
2022-01-22 08:32:45.924000,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,131,5106784.0,605,NO,,YES,1,4.86,1.063122217,69,NO,Correctly Identified as Clean
2022-01-22 08:40:35.686939,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,278,3550166.0,675,YES,,YES,2,4.09,-0.925489108,75,NO,Correctly Identified as Clean
2022-01-22 08:48:14.250585,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,673,4565953.0,544,NO,389.0,NO,1,4.88,-1.952319329,89,YES,Incorrectly Identified as Clean
2022-01-22 08:57:02.510956,Well Known Software Download Websites,.com,1MB/s to 10MB/s,43,17319470.0,533,YES,2167.0,NO,2,5.13,1.030230616,73,NO,Incorrecty Identified as Malware
2022-01-22 09:05:23.478394,Wordpress Powered Web Site,.net,1MB/s to 10MB/s,185,13062048.0,310,YES,1438.0,NO,2,4.3,1.444813484,86,YES,Correctly Identified as Malware
2022-01-22 09:12:21.412884,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,257,2992780.0,609,NO,243.0,YES,1,5.28,-0.884863635,94,YES,Correctly Identified as Malware
2022-01-22 09:21:21.586679,University Web Pages,.gov,100KB/s to 1MB/s,270,1356509.0,561,NO,,YES,2,5.59,-1.042059814,66,YES,Correctly Identified as Malware
2022-01-22 09:30:59.186112,Well Known Software Download Websites,.com,100KB/s to 1MB/s,378,1354609.0,591,NO,104.0,YES,1,5.21,1.382303808,84,YES,Correctly Identified as Malware
2022-01-22 09:38:48.721417,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,71,5689406.0,719,YES,502.0,NO,2,4.77,-0.949611996,63,YES,Correctly Identified as Malware
2022-01-22 09:46:49.325919,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,208,14625096.0,629,YES,1688.0,YES,3,4.52,0.465093583,100,NO,Correctly Identified as Clean
2022-01-22 09:55:34.593704,Wordpress Powered Web Site,.net,1MB/s to 10MB/s,166,4738355.0,591,YES,406.0,YES,3,4.6,-0.643148015,91,NO,Correctly Identified as Clean
2022-01-22 10:04:29.685461,Well Known Software Download Websites,.edu,1MB/s to 10MB/s,57,477050.0,263,NO,36.0,YES,4,4.64,1.353898896,90,YES,Incorrectly Identified as Clean
2022-01-22 10:12:41.801950,Exposed Corporate Intranet Pages,.net,100KB/s to 1MB/s,519,3630935.0,638,YES,,NO,2,5.38,0.277728352,73,NO,Correctly Identified as Clean
2022-01-22 10:20:10.461206,Well Known Software Download Websites,.net,1MB/s to 10MB/s,153,16785737.0,456,YES,,NO,1,4.2,0.250903359,42,YES,Correctly Identified as Malware
2022-01-22 10:28:44.433760,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,177,14702713.0,560,NO,1701.0,NO,1,5.69,-0.29419315,71,NO,Correctly Identified as Clean
2022-01-22 10:37:17.278715,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,292,13628384.0,588,YES,1526.0,YES,2,5.02,0.637663534,80,YES,Incorrectly Identified as Clean
2022-01-22 10:47:01.738906,Git Repository,.com,100KB/s to 1MB/s,282,12581600.0,632,YES,1365.0,YES,1,4.52,0.406071912,60,NO,Correctly Identified as Clean
2022-01-22 10:55:44.842516,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,152,8407202.0,486,NO,805.0,NO,1,5.58,0.362014998,73,NO,Correctly Identified as Clean
2022-01-22 11:03:09.445562,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,179,7202274.0,712,NO,665.0,NO,2,5.39,-1.233021903,37,YES,Correctly Identified as Malware
2022-01-22 11:10:51.932168,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,515,14724578.0,587,YES,1704.0,NO,1,5.34,0.775716952,60,NO,Correctly Identified as Clean
2022-01-22 11:19:41.403262,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,342,9907695.0,499,YES,992.0,YES,1,5.47,-1.175299761,80,NO,Correctly Identified as Clean
2022-01-22 11:27:48.245091,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,285,18366547.0,561,NO,2372.0,NO,1,4.12,0.465961731,41,YES,Incorrectly Identified as Clean
2022-01-22 11:36:44.730000,Well Known Software Download Websites,.com,100KB/s to 1MB/s,203,3583281.0,594,NO,296.0,YES,2,5.7,-0.198319842,81,YES,Incorrectly Identified as Clean
2022-01-22 11:44:00.284167,Well Known Software Download Websites,.com,100KB/s to 1MB/s,102,244655.0,586,NO,18.0,YES,1,5.58,-0.074859424,77,YES,Correctly Identified as Malware
2022-01-22 11:50:38.385134,Well Known Software Download Websites,.gov,1MB/s to 10MB/s,108,5029234.0,642,NO,435.0,NO,2,5.74,2.096189693,110,YES,Incorrectly Identified as Clean
2022-01-22 11:59:10.489687,Git Repository,.com,1MB/s to 10MB/s,600,9001.0,536,YES,0.0,NO,2,4.97,0.408210737,92,NO,Correctly Identified as Clean
2022-01-22 12:07:10.265614,Linked to Web Search Advertisment,.com,1MB/s to 10MB/s,162,12990264.0,517,NO,1427.0,NO,3,4.38,-2.207093968,48,YES,Correctly Identified as Malware
2022-01-22 12:16:26.856123,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,359,6731348.0,694,NO,612.0,YES,2,5.02,1.822296543,74,YES,Incorrectly Identified as Clean
2022-01-22 12:25:11.517848,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,218,8290626.0,613,YES,,YES,3,4.16,-0.15201256,88,NO,Correctly Identified as Clean
2022-01-22 12:33:02.261402,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,156,235542.0,478,NO,17.0,YES,1,5.17,0.629595268,41,NO,Correctly Identified as Clean
2022-01-22 12:41:36.960657,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,63,4466769.0,565,YES,380.0,YES,1,5.35,0.915823103,50,YES,Correctly Identified as Malware
2022-01-22 12:48:14.438436,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,867,3898582.0,658,NO,326.0,YES,2,4.4,2.300130825,56,NO,Correctly Identified as Clean
2022-01-22 12:56:31.547688,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,448,2952188.0,579,YES,239.0,YES,2,5.09,0.366641854,69,YES,Correctly Identified as Malware
2022-01-22 13:04:27.790848,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,81,14959219.0,556,NO,1744.0,NO,2,4.9,-0.369545751,63,NO,Correctly Identified as Clean
2022-01-22 13:13:21.780828,Well Known Software Download Websites,.com,100KB/s to 1MB/s,204,4223212.0,688,YES,356.0,NO,2,5.21,1.135460158,58,NO,Incorrecty Identified as Malware
2022-01-22 13:21:29.396294,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,52,6704071.0,554,YES,610.0,YES,2,4.85,-0.66395272,60,YES,Correctly Identified as Malware
2022-01-22 13:29:23.378934,Git Repository,.edu,100KB/s to 1MB/s,323,5133340.0,865,NO,,NO,1,5.91,-1.041231281,49,YES,Correctly Identified as Malware
2022-01-22 13:38:00.815549,Well Known Software Download Websites,.com,1MB/s to 10MB/s,106,13856651.0,630,NO,1563.0,NO,2,4.84,0.341765749,67,NO,Correctly Identified as Clean
2022-01-22 13:45:59.577186,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,271,5273749.0,604,NO,459.0,NO,2,4.42,-0.247634246,100,YES,Correctly Identified as Malware
2022-01-22 13:54:38.048882,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,299,10099087.0,541,YES,1017.0,YES,2,5.37,0.784881613,66,NO,Correctly Identified as Clean
2022-01-22 14:02:46.014865,Well Known Software Download Websites,.com,100KB/s to 1MB/s,65,7330365.0,629,YES,679.0,YES,2,3.86,0.172579603,92,NO,Correctly Identified as Clean
2022-01-22 14:10:20.483217,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,285,1572420.0,537,YES,122.0,YES,2,5.29,1.358171291,67,NO,Correctly Identified as Clean
2022-01-22 14:17:21.484659,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,408,6207116.0,579,NO,556.0,NO,2,5.66,-1.934184665,71,NO,Correctly Identified as Clean
2022-01-22 14:25:31.082892,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,457,10029143.0,540,YES,1008.0,YES,1,5.21,-0.965337992,64,NO,Correctly Identified as Clean
2022-01-22 14:32:56.531124,Well Known Software Download Websites,.net,100KB/s to 1MB/s,248,11607649.0,686,YES,1223.0,YES,2,4.55,1.199509136,83,NO,Correctly Identified as Clean
2022-01-22 14:41:23.253000,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,88,14323005.0,569,NO,1638.0,NO,2,5.44,-0.460442539,77,NO,Correctly Identified as Clean
2022-01-22 14:48:16.614164,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,407,2099282.0,646,YES,166.0,YES,1,4.52,-0.435167738,44,NO,Incorrecty Identified as Malware
2022-01-22 14:57:02.437698,Wordpress Powered Web Site,.gov,100KB/s to 1MB/s,241,1694431.0,531,NO,132.0,NO,2,5.17,-1.805868158,62,NO,Correctly Identified as Clean
2022-01-22 15:04:29.958574,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,567,7059246.0,689,YES,649.0,YES,3,3.49,-0.419643654,67,NO,Correctly Identified as Clean
2022-01-22 15:11:38.014232,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,368,14490947.0,549,YES,1666.0,NO,2,5.33,0.013762179,77,NO,Correctly Identified as Clean
2022-01-22 15:19:37.057429,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,54,11026715.0,765,NO,1142.0,NO,1,5.88,0.036661948,62,YES,Incorrectly Identified as Clean
2022-01-22 15:28:27.291525,Wordpress Powered Web Site,.gov,1MB/s to 10MB/s,296,439327.0,527,NO,33.0,YES,3,4.57,-1.617973255,69,YES,Correctly Identified as Malware
2022-01-22 15:35:12.908087,Well Known Software Download Websites,.net,100KB/s to 1MB/s,51,10137772.0,717,NO,1022.0,YES,2,4.26,0.205060018,66,NO,Correctly Identified as Clean
2022-01-22 15:45:09.384333,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,167,3940858.0,653,NO,330.0,YES,2,4.5,0.329642517,55,NO,Correctly Identified as Clean
2022-01-22 15:53:43.550305,Well Known Software Download Websites,.com,1MB/s to 10MB/s,118,4383326.0,466,NO,,YES,2,4.54,-1.212510452,59,YES,Correctly Identified as Malware
2022-01-22 16:02:12.524980,Well Known Software Download Websites,.com,100KB/s to 1MB/s,123,6134954.0,623,YES,548.0,NO,1,5.47,-1.695706021,62,NO,Correctly Identified as Clean
2022-01-22 16:10:01.470537,Well Known Software Download Websites,.net,100KB/s to 1MB/s,161,14085719.0,702,NO,1599.0,YES,2,3.82,-0.336197195,77,NO,Incorrecty Identified as Malware
2022-01-22 16:18:19.089497,Linked Directly to Google Search Result,.org,100KB/s to 1MB/s,558,2459053.0,633,NO,196.0,YES,2,4.31,-0.316311492,86,NO,Incorrecty Identified as Malware
2022-01-22 16:25:27.136896,Well Known Software Download Websites,.com,100KB/s to 1MB/s,554,24801939.0,751,YES,3887.0,YES,2,4.04,1.314535971,77,NO,Correctly Identified as Clean
2022-01-22 16:32:53.993895,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,445,3099376.0,549,YES,253.0,YES,2,5.04,0.673023969,72,YES,Correctly Identified as Malware
2022-01-22 16:40:28.489388,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,261,21523132.0,651,NO,3056.0,YES,2,4.93,0.513998532,78,NO,Correctly Identified as Clean
2022-01-22 16:49:01.348364,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,201,8373344.0,678,YES,801.0,YES,2,4.77,0.925917136,80,NO,Incorrecty Identified as Malware
2022-01-22 16:58:15.276510,Git Repository,.net,100KB/s to 1MB/s,259,1021304.0,471,NO,78.0,YES,2,5.46,0.287107176,59,NO,Incorrecty Identified as Malware
2022-01-22 17:07:02.096773,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,218,6167287.0,580,YES,552.0,YES,1,5.28,-2.051921271,74,YES,Correctly Identified as Malware
2022-01-22 17:15:53.953448,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,113,5083743.0,673,YES,440.0,YES,2,5.04,-0.485993993,71,YES,Incorrectly Identified as Clean
2022-01-22 17:22:31.048863,Well Known Software Download Websites,.com,100KB/s to 1MB/s,281,6310870.0,652,NO,567.0,NO,4,5.55,1.836905681,46,YES,Correctly Identified as Malware
2022-01-22 17:30:10.175492,Well Known Software Download Websites,.net,1MB/s to 10MB/s,486,1702651.0,727,NO,133.0,NO,2,5.19,0.597042666,64,NO,Correctly Identified as Clean
2022-01-22 17:38:07.821488,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,240,7978683.0,719,YES,754.0,NO,2,5.67,2.413836024,77,YES,Correctly Identified as Malware
2022-01-22 17:47:25.133487,Well Known Software Download Websites,.gov,1MB/s to 10MB/s,467,4376312.0,414,NO,371.0,YES,2,4.51,0.111806534,85,YES,Correctly Identified as Malware
2022-01-22 17:55:36.149540,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,371,7853097.0,759,NO,739.0,NO,2,4.87,-1.479838479,78,NO,Correctly Identified as Clean
2022-01-22 18:03:05.492832,Well Known Software Download Websites,.com,1MB/s to 10MB/s,466,4390713.0,618,YES,372.0,NO,2,5.13,-0.592683654,67,NO,Correctly Identified as Clean
2022-01-22 18:11:50.079469,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,160,3457476.0,597,NO,285.0,NO,2,5.92,-0.405679155,67,NO,Correctly Identified as Clean
2022-01-22 18:19:40.721779,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,211,8216182.0,599,NO,782.0,NO,3,5.11,-2.15089004,87,NO,Incorrecty Identified as Malware
2022-01-22 18:27:21.514592,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,171,1945899.0,623,YES,153.0,NO,1,5.55,0.856415811,63,NO,Correctly Identified as Clean
2022-01-22 18:35:40.897151,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,125,20486543.0,600,NO,2820.0,NO,3,5.0,-0.241324554,98,NO,Correctly Identified as Clean
2022-01-22 18:43:49.667856,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,182,2136444.0,564,YES,169.0,NO,1,4.91,-0.805074497,83,NO,Correctly Identified as Clean
2022-01-22 18:53:27.939740,Well Known Software Download Websites,.com,1MB/s to 10MB/s,180,17901267.0,591,YES,2280.0,YES,1,4.79,-0.099026769,66,NO,Correctly Identified as Clean
2022-01-22 19:00:52.191022,Git Repository,.net,100KB/s to 1MB/s,104,5912281.0,598,NO,525.0,YES,2,4.48,-2.270827918,67,NO,Correctly Identified as Clean
2022-01-22 19:08:07.495359,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,121,19123915.0,481,NO,2527.0,YES,1,5.11,-0.135230506,99,YES,Correctly Identified as Malware
2022-01-22 19:16:06.329091,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,133,530849.0,560,NO,40.0,NO,2,5.47,-0.480932939,68,NO,Correctly Identified as Clean
2022-01-22 19:24:46.867490,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,201,18488556.0,618,NO,,NO,2,4.96,0.183484637,56,NO,Correctly Identified as Clean
2022-01-22 19:33:50.948538,Git Repository,.net,100KB/s to 1MB/s,413,6464711.0,602,YES,584.0,NO,2,5.32,-0.812675748,67,NO,Correctly Identified as Clean
2022-01-22 19:42:20.028869,Well Known Software Download Websites,.net,100KB/s to 1MB/s,56,12974933.0,430,NO,1425.0,YES,2,5.37,-1.036415211,62,YES,Correctly Identified as Malware
2022-01-22 19:51:05.335980,Git Repository,.com,100KB/s to 1MB/s,359,2327950.0,568,NO,185.0,YES,2,5.47,1.245143308,60,YES,Correctly Identified as Malware
2022-01-22 19:58:27.457144,Well Known Software Download Websites,.com,100KB/s to 1MB/s,586,710387.0,494,NO,53.0,YES,2,5.33,0.551076644,65,NO,Correctly Identified as Clean
2022-01-22 20:07:26.088583,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,616,1615960.0,543,NO,126.0,YES,3,5.43,1.009027892,77,NO,Correctly Identified as Clean
2022-01-22 20:16:58.359189,Linked Directly to Google Search Result,.gov,1MB/s to 10MB/s,142,5574851.0,506,NO,490.0,YES,1,4.77,-0.12722016,88,YES,Incorrectly Identified as Clean
2022-01-22 20:25:14.469033,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,742,5204131.0,532,YES,452.0,YES,1,5.45,0.858492885,102,NO,Correctly Identified as Clean
2022-01-22 20:34:35.775256,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,478,5567179.0,540,NO,489.0,NO,2,5.35,-0.30276972,54,NO,Correctly Identified as Clean
2022-01-22 20:41:57.156357,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,91,4225009.0,556,NO,356.0,NO,1,5.75,-0.698698963,83,NO,Incorrecty Identified as Malware
2022-01-22 20:50:19.211882,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,281,13936177.0,748,YES,1575.0,YES,2,4.56,0.283427782,84,NO,Correctly Identified as Clean
2022-01-22 20:59:11.147874,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,241,12386242.0,566,YES,1336.0,NO,2,4.71,-0.957617264,61,NO,Incorrecty Identified as Malware
2022-01-22 21:07:02.981605,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,752,21932139.0,476,YES,3153.0,NO,2,3.81,-0.789342516,87,YES,Correctly Identified as Malware
2022-01-22 21:14:42.952914,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,166,8493988.0,527,YES,,NO,3,5.4,1.75825721,51,NO,Correctly Identified as Clean
2022-01-22 21:23:16.207029,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,460,7664417.0,488,YES,717.0,NO,3,5.34,0.288982027,52,NO,Correctly Identified as Clean
2022-01-22 21:31:06.828674,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,787,8987741.0,517,YES,875.0,YES,2,5.21,-1.20220808,79,NO,Correctly Identified as Clean
2022-01-22 21:39:49.577779,Well Known Software Download Websites,.com,100KB/s to 1MB/s,316,4390762.0,540,YES,372.0,NO,3,5.37,-1.903596366,68,NO,Correctly Identified as Clean
2022-01-22 21:47:48.861203,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,44,5287781.0,534,YES,461.0,YES,1,5.73,-0.874209051,65,YES,Correctly Identified as Malware
2022-01-22 21:55:58.055727,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,671,9925111.0,620,YES,994.0,NO,2,5.02,1.414215689,76,NO,Incorrecty Identified as Malware
2022-01-22 22:04:40.029503,Well Known Software Download Websites,.com,1MB/s to 10MB/s,192,24405325.0,785,YES,3779.0,NO,1,4.83,-0.304336905,90,NO,Correctly Identified as Clean
2022-01-22 22:12:24.742371,Wordpress Powered Web Site,.net,1MB/s to 10MB/s,374,22807899.0,535,NO,3366.0,NO,1,4.89,-1.257741223,66,NO,Correctly Identified as Clean
2022-01-22 22:21:32.453405,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,399,1469303.0,652,NO,114.0,YES,2,5.51,-0.011806015,46,YES,Correctly Identified as Malware
2022-01-22 22:29:34.597661,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,44,14058405.0,610,YES,1595.0,YES,3,4.34,0.349797455,53,NO,Correctly Identified as Clean
2022-01-22 22:38:27.637526,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,130,7527878.0,673,YES,702.0,YES,2,4.32,-0.023625888,95,NO,Correctly Identified as Clean
2022-01-22 22:46:48.902879,Well Known Software Download Websites,.com,1MB/s to 10MB/s,228,8925218.0,712,YES,868.0,NO,2,4.71,1.358958563,50,NO,Incorrecty Identified as Malware
2022-01-22 22:53:31.382617,Well Known Software Download Websites,.com,100KB/s to 1MB/s,61,4364370.0,525,NO,370.0,YES,1,5.41,0.101080062,63,YES,Correctly Identified as Malware
2022-01-22 23:01:30.963794,Well Known Software Download Websites,.com,100KB/s to 1MB/s,38,11244633.0,601,NO,1172.0,YES,3,4.63,0.61615241,46,NO,Correctly Identified as Clean
2022-01-22 23:09:00.831137,Well Known Software Download Websites,.com,100KB/s to 1MB/s,66,19047608.0,619,NO,2511.0,YES,1,5.0,0.442291414,99,NO,Correctly Identified as Clean
2022-01-22 23:17:46.740092,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,509,5059088.0,588,NO,,NO,3,5.06,0.490861646,81,NO,Correctly Identified as Clean
2022-01-22 23:26:34.581748,Well Known Software Download Websites,.net,100KB/s to 1MB/s,305,6023991.0,640,NO,537.0,NO,1,5.09,-0.488365699,89,NO,Correctly Identified as Clean
2022-01-22 23:35:37.608698,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,669,6916548.0,443,NO,633.0,YES,1,4.81,-0.788990406,79,YES,Correctly Identified as Malware
2022-01-22 23:43:41.104800,Well Known Software Download Websites,.com,100KB/s to 1MB/s,188,7122257.0,601,YES,656.0,NO,1,5.61,-0.688193958,55,YES,Incorrectly Identified as Clean
2022-01-22 23:51:02.566117,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,387,9495056.0,600,YES,,NO,3,4.41,1.957911921,70,YES,Correctly Identified as Malware
2022-01-22 23:59:59.999999,Well Known Software Download Websites,.com,100KB/s to 1MB/s,337,8534615.0,608,NO,820.0,YES,1,4.82,-0.832474832,78,YES,Correctly Identified as Malware
